Id,News Date,Body,Source,Country,Location (LatLng),Locations,Headline,URL,Clases,Scale
11402011,2019-06-28,"BENGHAZI, Libya (Reuters) - Eastern Libyan forces loyal to commander Khalifa Haftar will ban any commercial flights from Libya to Turkey and Turkish ships from docking in the country, its spokesman Ahmed Mismari said on Friday.

Turkey supports Libya's internationally recognized government in Tripoli which on Wednesday dealt a blow to eastern forces trying to seize the capital in a three-month campaign.

Any aircraft arriving from Turkey attempting to land in the capital Tripoli would be treated as hostile, said Mismari. The same would apply to Turkish ships docking at Libyan ports.

He also said his Libyan National Army (LNA) force would attack any Turkish military presence, without elaborating.

Turkey has supplied drones and trucks to forces allied to Tripoli Prime Minister Fayez al-Serraj, while the LNA has received support from the United Arab Emirates and Egypt, according to diplomats.

The LNA, which is allied to a parallel government in the east, has failed to take Tripoli but it commands air superiority. It has several times attacked Tripoli's functioning airport.

Mismari also said his forces had lost 43 soldiers in the battle over the town of Gharyan which the Tripoli forces took on Wednesday.

Gharyan was the main forward base for the LNA where troops, weapons and ammunition arrived. The LNA began its Tripoli campaign there.

The LNA still holds the town of Tarhouna southeast of Tripoli, its second main position in the campaign.

Haftar and his backers say they are trying to free the capital from militias which they blame for destabilizing Libya since the fall of Muammar Gaddafi in a NATO-backed uprising in 2011.

Haftar's critics accuse him of trying to seize power through force and deepening a conflict between factions based in the east and west of the sprawling North African country.

Haftar's offensive has upended United Nations-led plans to stabilize Libya after years of conflict that have left the oil-rich nation divided and caused living standards to plummet.

The conflict risks disrupting oil production, creating a vacuum to be exploited by militants and prompting more migrants to leave for Italy by boat.",Reuters,energy,,"['Tripoli', 'Turkey', 'Libya', 'Benghazi', 'Gharyan', 'Egypt', 'United Arab Emirates']",Eastern Libyan forces will impose flight ban from Libya to Turkey:...,https://www.reuters.com/article/us-libya-security-idUSKCN1TT31R,None,
11402012,2019-06-17,"DAKAR (Reuters) - France has arrested a Chadian rebel leader along with two other people for alleged crimes against humanity, the Paris prosecutor's office said on Monday.

General Mahamat Nouri, who served as a minister under former President Hissene Habre and current President Idriss Deby, joined the armed opposition against Deby in 2006.

Nouri founded the Union of Forces for Democracy and Development (UFDD) rebel coalition. He sought exile in France in 2010 after he was expelled from Sudan, where he had fled following a failed coup against Deby in 2008.

The Paris prosecutors office said in a statement to Reuters that it had investigated Nouri over ""acts committed in Chad and in Sudan between 2005 and 2010"", but provided no further details.

A collection of rebel groups, several of them based across the northern border in Libya, has repeatedly challenged Deby's rule, unnerving Western powers who see him as a bulwark in West Africa's turbulent Sahel region against Islamist militants.

In February, former colonial power France bombed Chadian rebels from the Union of Forces of Resistance (UFR) on Deby's request to stop an advance from southern Libya.

France also intervened in 2008 to stop UFDD and UFR rebels from toppling Deby, who came to power in 1990 at the head of an armed rebellion against Habre.

International observers have accused Deby of cracking down on his opponents and questioned the fairness of elections that have kept him in office for three decades.

Last year Deby oversaw a reform of the constitution that consolidated his powers and would allow him to stay in power until 2033.",Reuters,energy,,"['France', 'Paris', 'Dakar', 'Chad', 'Sudan', 'Libya']",Chad opposition leader arrested in France on crime against humanity...,https://www.reuters.com/article/us-chad-france-idUSKCN1TI1IB,None,
11402013,2019-06-10,"BEN GUERDANE, Tunisia (Reuters) - Standing in his one-room store between tables stacked with brightly colored t-shirts and jeans, Fathi Mars gestures in despair.

""If the war continues we will shut down,"" said the shopkeeper.

It's a common refrain in Ben Guerdane. The town in Tunisia's impoverished south has for decades served as an entrepot for goods, smuggled or imported, 35km across the border from Libya.

Since the toppling of Muammar Gaddafi in 2011, however, conflict in the neighboring country has decimated business.

Around 700 stores have closed in the past eight years as supplies dwindled and prices soared, according to a local traders' association. The stalls' skeletal remains pockmark the town's streets -- rusting and buckled metal frames once heaving with goods for sale.

The financial fallout from Libya's war is another blow for Tunisia. The North African country helped inspire the broader Arab Spring uprisings with its overthrow of autocrat Zine El-Abidine Ben Ali in 2011. But while Tunisians now have democracy, financially they are struggling.

The Tunisian economy shrank 13 percent between 2017 and 2011, according to World Bank data, and youth unemployment, which helped drive the revolution, is still among the highest in the region at around 35 percent.

Austerity measures, high inflation and the impact on tourism and foreign investment from periodic attacks by Islamist militants have taken a heavy toll, prompting protests in April in the central town of Sidi Bouzid, where the 2011 revolution started.

Libya used to act as a pressure valve for the Tunisian economy, a place where thousands of Tunisians went for work each year and a source of cheap goods they could sell back home. But the violence has damaged the flow of products and people.

Ben Guerdane's so-called 'Souk Libya' - a labyrinth of low-slung stores selling clothes, televisions and microwaves, some still in boxes with the names of Libyan import firms -- has been under pressure for years. Its problems deepened after Khalifa Haftar, the commander of Eastern Libya forces, began an offensive in early April to take Tripoli from soldiers loyal to the internationally-recognized government.

The fighting nixed a trade deal between Tunisia and Libya which would have allowed travelers to import consumer goods worth 10,000 Libyan dinars ($7,140) to Tunisia, reversing the limits and arbitrary bans previously put on imports by armed groups and officials representing the Libyan state, traders and officials in Ben Guerdane said.

As officials were working out the details of the agreement, the Tripoli war broke out, putting talks on hold as western Libyan communities controlling the trade routes focused instead on fighting.

""The people of Ben Guerdane depend on what is happening on the other side of the border,"" said Fathi Abab, head of the city council, who was involved in the trade negotiations. ""We agreed on a new deal but war broke out. It has not been implemented.""

Lacking the economic development of Tunisia's northern tourist regions, the south of the country is a popular recruiting ground for Islamist militants. In 2016, they tried to seize Ben Guerdane with the help of homegrown jihadists but were thwarted by Tunisian security forces.

Most adults in the ramshackle town of 100,000 don't have a regular job, according to a local labor union and without income from trading, tensions rise. When Libya closed the main Ras Jdir crossing into the country for more than two months last year, Ben Guerdane residents demonstrated.

""If border economies further deteriorate without the creation of alternative livelihoods, further protests in border regions are certain, as we have seen repeatedly in the past few years,"" said Max Gallien, a political scientist who has researched cross-border trade and smuggling in North Africa.

""They are drawing on a rich and serious legacy of local grievances. It's important to take them seriously.""

Regionally, the renewed conflict in Libya threatens to disrupt oil supplies, drive increased migration across the Mediterranean to Europe, and scupper U.N. plans for an election to end rivalries between Libya's parallel administrations.

Tunisia is not the only country hurting economically. Egypt used to send workers to Libya while its southern neighbors Chad and Niger have also benefited in the past from trade and smuggling, according to Libyan businessmen.

Traditionally, Tunisian traders have been able to exploit a lucrative gap between high prices at home, where the government has been increasing taxes, and low prices in Libya, where little or no import duties or taxes are paid on goods, and food and fuel have been heavily subsidized.

But imports of goods into Tunisia have been in decline for more than three years as rival groups in Libya jostle for supremacy. Armed groups controlling the border and trade routes have imposed their own duties or banned supplies.

The Libyan dinar, under pressure from the conflict, nosedived in 2017 compared to the black market, driving up prices and prompting the central bank to devalue the exchange rate for commercial and private transactions the following year.

Traders in Ben Guerdane said the cost of importing items such as Turkish carpets and trousers made in China from Libya had doubled in the past three years

Tighter Tunisian border controls, designed to keep militants out, have also hit petrol smuggling networks, as has a campaign by Libya's state oil firm, NOC, to halt the illicit fuel trade. In addition, the Tripoli government last year stopped subsidizing food which made the smuggle of wheat and pasta less profitable.

Imports from Libya to Tunisia by land fell to 3,500 tonnes in April this year from 4,188 tonnes in April 2010, according to Tunisian customs data. These figures do not include the large volume of goods that are smuggled across the border.

Another measure of the drop in trade is the near halving of the number of people traveling across the border to 101,978 in April 2019 from April 2010, according to Tunisian statistics. Traders from Tunisia often go on day trips to Libya to do business.

In Ben Guerdane, Mars, the clothing retailer, has tried to replace Libyan goods with wares imported from Turkey, China and other East Asian countries but they are more expensive and don't fit the 'Souk Libya' model.

He last got supplies from Libya two years ago, pointing to some jeans on a table.",Reuters,energy,,"['Ben Gardane', 'Tunisia', 'Libya', 'Tripoli', 'Sidi Bouzid', 'Chad', 'Niger', 'Egypt', 'Turkey', 'China']",Shutting up shop: Libyan conflict squeezes southern Tunisia,https://www.reuters.com/article/us-libya-security-tunisia-idUSKCN1TB0JO,None,
11402014,2019-04-29,"PARIS, France (Reuters) - The United Nations envoy for Libya on Monday warned countries tempted to continue backing eastern strongman Khalifa Haftar that he was no democrat and his political agenda was not supported by most Libyans.

Haftar's Libyan National Army (LNA), which is allied to a rival administration in eastern Libya, mounted an offensive on the capital Tripoli, seat of the internationally recognized government, three weeks ago but has failed to breach defenses in the city's south despite heavy fighting.

The battle for the capital has all but wrecked U.N.-backed efforts for a peace deal between the rival factions and threatened to further disrupt OPEC member Libya's oil industry.

""He is no Abraham Lincoln, he is no big democrat, but he has qualities and wants to unify the country,"" Ghassan Salame told France Inter radio, referring in part to the revered 19th century U.S. president who led the nation through its Civil War, preserving the union, and abolished slavery.

""But how is he going to do it? Seeing him act, we can be worried about his methods because where he is governing, he doesn't govern softly, but with an iron fist.""

Salame, whose tone on Haftar appeared tougher than previously, is touring European capitals to try to secure a consensus for a ceasefire and a return to peace talks as Western and Arab countries remain divided over how to tackle Libya.

France has along with the United States been accused in Tripoli of playing both sides since Haftar launched his offensive. Paris has supported Haftar in his efforts to fight Islamist militants in Libya in the past, while at the same time officially backs the U.N.-recognized government.

France was criticized by analysts and diplomats earlier this month after blocking an European Union communique that it deemed was too one-sided against Haftar. The statement was eventually approved after additions and a rewording of the text, although it remained critical of Haftar's advance.

""I'm suffering from a very deep division at the U.N. Security Council that prevented a British draft to pass a resolution to stop the firing,"" Salame said, referring to a resolution blocked last week by Russia and the United States.

""The temptation of the strongman is widespread. The problem is that the strongman is perhaps not as strong as he seems and that's the dilemma for those who support him.""

Haftar's opponents in Libya see him as a budding new autocrat in the mould of Muammar Gaddafi, who was toppled by a NATO-backed uprising in 2011.

Salame was in France after visiting Italy, Libya's former colonial ruler, and he said Foreign Minister Jean-Yves Le Drian had told him Paris was fully behind his efforts for a ceasefire.

""We cannot ignore the General Haftar phenomenon, but one must not go so far as to adopt his political project entirely because his political project is a project which does not suit a good part of the Libyan population,"" Salame said.",Reuters,energy,,"['Libya', 'Paris', 'Tripoli', 'United States', 'France', 'Russia', 'United Kingdom']",'He's no Abraham Lincoln': Libya U.N. envoy warns against backing...,https://www.reuters.com/article/us-libya-security-salame-idUSKCN1S5143,None,
11402015,2019-04-29,"TRIPOLI (Reuters) - An armed group attacked Libya's largest oilfield on Monday, but was repelled after clashes with its protection force, while fighting escalated in eastern commander Khalifa Haftar's effort to capture the capital Tripoli.

The state oil company National Oil Corporation (NOC) said unknown gunmen fired a rocket propelled grenade at a control station of the El Sharara oilfield. Guards at the site eventually repelled the attackers, an oil engineer there told Reuters.

There were no casualties among oil workers and production was unaffected, the NOC said in a statement.

OPEC member Libya's oil output has been repeatedly disrupted by factional conflict and blockades since the 2011 uprising that toppled longtime dictator Muammar Gaddafi.

Haftar's three-week-old offensive to seize Tripoli, seat of Libya's internationally recognized government, has sharpened a power struggle that has fractured Libya since Gaddafi's fall.

The assault by the Haftar-led Libyan National Army (LNA), which is allied to a parallel government based in the eastern city of Benghazi, stalled on Tripoli's stoutly defended southern outskirts last week.

But fighting intensified again on Monday, with both sides using artillery. Shelling was heard in the center of Tripoli coming from southern districts from morning until late at night, residents said.

The Tripoli forces as well as the LNA claimed to have made progress on different parts of the frontline though the situation remained fluid.

A prominent commander from Misrata, a western city allied to Tripoli, has died, the LNA and some websites affiliated with armed groups in Misrata said.

No official confirmation was immediately available.

The battle for Tripoli has killed at least 345 people, including 22 civilians, a World Health Organization official said on Monday. A hospital in Tripoli was evacuated after shelling shattered some windows, the official tweeted.

The United Nations' refugee agency UNHCR said 146 refugees, mainly Africans and a handful of Syrians, were evacuated on Monday from Libya to Italy, where their asylum claims will be processed. Most of them had been transferred earlier this month from detention centers near the fighting, a spokeswoman said.

But 3,300 migrants and refugees remain trapped in detention centers near the Tripoli clashes, the UNHCR said.

It was unclear who the gunmen who targeted El Sharara are affiliated with. The oilfield is in a southwestern region held by forces loyal to Haftar.

State guards and local tribesmen shut down El Sharara in December to press financial demands before allowing production to reopen in March.

The field, operated by the NOC and foreign partners, has been pumping crude only intermittently due to blockades mostly by armed groups and other incidents.

U.N. officials say Haftar is backed militarily by the United Arab Emirates and Egypt, which want to build him up to help fight and neutralize Islamist militants in the region. His opponents see him as a budding autocrat in Gaddafi's mold.

Divisions among European and Gulf nations over how to deal with Haftar have scuppered U.N. efforts to broker a ceasefire between the main factions to prepare Libya for elections to help reunify the North African country.

France and the United States been accused by Prime Minister Fayez al-Serraj's government in Tripoli of playing both sides since Haftar launched his offensive. Paris has backed Haftar's efforts to curb radical Islamists while at the same time formally supporting Serraj's U.N.-recognized government.

Serraj is backed emphatically by Italy, the former colonial power that has oil assets in Libya, and Turkey. Qatar, a Gulf rival of the UAE, also supports Serraj.

The U.N. envoy to Libya, Ghassan Salame, warned nations tempted to continue supporting Haftar that he was no democrat and his political agenda was not favored by most Libyans.

""He is no Abraham Lincoln, he is no big democrat, but he has qualities and wants to unify the country,"" Salame told France Inter radio, referring to the U.S. president who steered his country through its Civil War, preserving the union and abolished slavery.

Salame said his peacemaking effort was suffering from deep divisions within the U.N. Security Council that led to a British draft resolution on stopping the fighting over Tripoli being blocked last week by Russia and the United States.",Reuters,energy,,"['Tripoli', 'Libya', 'Benghazi', 'United Arab Emirates', 'Egypt']",Guards repel assault on Libya's biggest oilfield as Tripoli battle...,https://www.reuters.com/article/us-libya-security-idUSKCN1S50OW,None,
11402016,2019-02-05,"PARIS (Reuters) - Italy's Deputy Prime Minister Luigi Di Maio said he met leaders of France's ""yellow vest"" anti-government movement on Tuesday, an encounter likely to further test already strained bilateral relations.

Di Maio, who also leads the populist, anti-establishment 5-Star party, said he had stopped over in France and met ""yellow vests"" leader Christophe Chalencon and candidates on the grassroots movement's list for European Parliament elections in May.

""The winds of change have crossed the Alps"", Di Maio said on Twitter. He has previously expressed support for the movement.

The at time violent ""yellow vests"" protests have been a political thorn in President Emmanuel Macron's side since November as support among the French electorate for his reform agenda has ebbed.

Di Maio and Italy's other deputy premier, Matteo Salvini of the right-wing League, have made a series of verbal attacks against Macron in recent weeks, supporting his political opponents and accusing Paris of creating poverty in Africa and doing nothing to bring peace to Libya.

France's foreign ministry summoned Italy's ambassador in January, since then Macron has said the only Italian politician he deals with is Prime Minister Giuseppe Conte.",Reuters,energy,,"['France', 'Italy', 'Paris']","Italy's Di Maio meets French 'yellow vests', hails 'winds of change'",https://www.reuters.com/article/us-france-italy-idUSKCN1PU25S,None,
11402017,2019-01-22,"ROME (Reuters) - Deputy Prime Minister Matteo Salvini, stoking a war of words between Rome and Paris, said on Tuesday that France did not want to bring calm to Libya because its energy interests there clashed with those of Italy.

Relations between Italy and France, traditionally close allies, have grown frosty since the far-right League and anti-establishment 5-Star Movement formed a coalition last year and took aim at pro-EU French President Emmanuel Macron.

France's Foreign Ministry and the French president's office declined to respond immediately.

On Monday France summoned Italy's ambassador after Salvini's fellow deputy prime minister, Luigi Di Maio, accused Paris of creating poverty in Africa and generating mass migration to Europe.

Salvini backed up Di Maio, saying France was looking to extract wealth from Africa rather than helping countries develop their own economies, and pointed particularly to Libya, which has been in turmoil since a NATO-backed uprising in 2011 that overthrew strongman Muammar Gaddafi.

""In Libya, France has no interest in stabilising the situation, probably because it has oil interests that are opposed to those of Italy,"" Salvini told Canale 5 TV station.

A French diplomatic source said it was not the first time that Salvini had made such comments and that it was probably because he felt he had been upstaged by Di Maio.

The source added that the accusation was baseless and reiterated that French efforts in Libya were aimed at stabilising the country, preventing the spread of terrorism and curbing the migration flows.

Italy's Eni and France's Total have separate joint ventures in Libya, but Eni's CEO Claudio Descalzi denied in a newspaper interview last year that there was any conflict between the two firms in the north African state.

Salvini is head of the League, while Di Maio leads 5-Star. Both are campaigning hard for European parliamentary elections in May and are eager to show they have broken with the consensual politics of centre-left and centre-right parties.

The two men have repeatedly targeted neighbouring France and accused Macron of doing nothing to help handle the hundreds of thousands of mainly African migrants who have reached Italy from Libya in recent years.

Asked about the latest diplomatic spat with Paris, Salvini said on Tuesday: ""France has no reason to get upset because it pushed away tens of thousands of migrants (at the French border), abandoning them there as though they were beasts. We won't take any lessons on humanity from Macron.""

A French presidential source said populist forces in Italy and elsewhere were looking to undermine countries like France and Germany which wanted to strengthen the European Union.

""The European elections will be the place where we confront those -- as you can see again today with the ludicrous comments from the Italian government -- who seek to destroy the European project and the Franco-German partnership,"" the source said.",Reuters,energy,,"['Rome', 'Libya', 'Italy', 'France', 'Paris']",Italy's Salvini bashes France over Libya role in new diplomatic spat,https://www.reuters.com/article/us-france-italy-salvini-idUSKCN1PG0QI,None,
11402019,2019-01-22,"ROME, Jan 22 (Reuters) - Italy's Deputy Prime Minister Matteo Salvini, continuing a war of words between Rome and Paris, said on Monday that France had no interest in bringing calm to violence-ravaged Libya because of its energy interests.

""In Libya, France has no interest in stabilising the situation, probably because it has oil interests that are opposed to those of Italy,"" Salvini told Canale 5 TV station.

France's foreign ministry on Monday summoned Italy's ambassador after Salvini's fellow deputy prime minister, Luigi Di Maio, accused Paris of creating poverty in Africa and generating mass migration to Europe. (Reporting by Giuseppe Fonte; Editing by Crispian Balmer)",Reuters,energy,,"['Rome', 'Libya', 'Italy', 'France', 'Paris']",Italy's Salvini says France has no interest in stabilising Libya,https://www.reuters.com/article/france-italy-salvini-idUSR1N14502H,None,
11402070,2019-11-17,"BENGHAZI (Reuters) - Authorities at Libya's Misrata airport on Sunday seized a Libyan Airlines aircraft operating from Benghazi in the east of the country, the airline's Benghazi management said.

The aircraft was seized in the western city of Misrata, east of the capital Tripoli, after it flew there for maintenance from Benghazi's Benina airport.

The carrier's Benghazi spokesman, Ezzedine al-Mashnoun said the only plane operated by Libyan Airlines - Benghazi Administration was seized during maintenance.

Mashnoun said the incident was causing serious disruption to the flight schedule. The plane operates three flights to international destinations daily.

""The problem was fixed by the company's engineers at Misrata airport and after preparing the plane for take-off, it was stopped by Hussain Ballaou, the assistant manager of Misrata airport,"" the carrier said in a statement on Facebook.

A spokesman for the eastern-based Libyan administration said the authorities in eastern Libya have given Misrata airport hours to return the plane or ""they must take responsibility for other escalatory measures in their airspace.""

Authorities from the U.N.-backed Government of National Accord (GNA) in Misrata and Tripoli were not immediately available for comment.

Libya has been split between rival camps based in Tripoli and the east since 2014, a result of the divisions that surfaced when Muammar Gaddafi was overthrown in a NATO-backed uprising three years earlier.

The eastern-based Libyan National Army (LNA) force, led by Khalifa Haftar, launched an offensive in April for control of the capital and has been battling forces aligned with the Tripoli government.

On Thursday, eastern Libyan authorities had forced a civilian flight to land for security checks soon after it had taken off from the western city of Misrata.

The 90-minute stoppage of this Libyan Airlines flight underlined the warring sides' competition for control of Libya's institutions and infrastructure - part of a rift that has frustrated U.N.-led peace efforts.

Tripoli's only functioning airport, Mitiga, has been shut since the beginning of September after it was hit by air strikes and shelling. Flights have been redirected to Misrata and are due to return to Tripoli after maintenance is completed at its main terminal.",Reuters,energy,,"['Misrata', 'Benghazi', 'Libya', 'Tripoli']",U.N.-backed Libyan authorities seize eastern Libyan plane,https://www.reuters.com/article/us-libya-security-idUSKBN1XR0N5,None,
11402071,2019-09-19,"TUNIS (Reuters) - Tunisia's Zine El-Abidine Ben Ali, whose overthrow in a 2011 uprising triggered the ""Arab Spring"" revolutions, died in exile in Saudi Arabia on Thursday, days after a free presidential vote in his homeland.

His funeral will take place on Friday in Saudi Arabia, his family lawyer, Mounir Ben Salha, told Reuters.

""It is the end of dictators like him. We cannot forget that he destroyed our country ... he gave orders to kill civilians in protests in 2011,"" said Imad Layouni, an unemployed 26-year-old in a Tunis coffee shop.

Ben Ali fled Tunisia in January 2011 as his compatriots - many of them angered after a vegetable seller set himself on fire a few weeks earlier in protest at the police - rose up against his oppressive rule in a revolution that inspired other uprisings in the Middle East and led to a democratic transition at home.

On Sunday, they voted in an election that featured candidates from across the political spectrum, sending two political outsiders through to a second round vote unthinkable during Ben Ali's two decades in power.

However, while Tunisians have enjoyed a much smoother march to democracy than citizens of the other Arab states that also rose up in 2011, many of them are economically worse off than they were under Ben Ali.

While almost all the candidates in Sunday's election were vocal champions of the revolution, one of them, Abir Moussi, campaigned as a supporter of Ben Ali's ousted government, receiving 4% of the votes.

""It is a sign of the intolerance in country, which claims to be a democracy, that he died in Saudi Arabia,"" said Salwa Riahi, a doctor in Tunis.

A former security chief, Ben Ali had run Tunisia for 23 years, taking power when, as prime minister in 1987, he declared president-for-life Habib Bourguiba medically unfit to rule.

In office, he sought to stifle any form of political dissent while opening up the economy, a policy that led to rapid growth but also fueled grotesque inequality and accusations of brazen corruption, not least among his own relatives.

During that era, his photograph was displayed in every shop, school and government office from the beach resorts of the Mediterranean coast to the impoverished villages and mining towns of Tunisia's hilly interior.

On the few occasions his rule was put to the vote, he faced only nominal opposition and won re-election by more than 99%.

On Sunday, by contrast Tunisians chose between 26 candidates including both Ben Ali's own former supporter Moussi and an ex-political prisoner running for the Islamist Ennahda party, which he banned.

Ben Ali's rise began in the army after Bourguiba won Tunisia's independence from France in 1956. He was head of military security from 1964, and of national security from 1977.

After a three-year stint as ambassador to Poland, he was called back to his old security job in 1984 to quell riots over bread prices. Now a general, he was made interior minister in 1986 and prime minister in 1987.

It took him less than three weeks to arrange a new promotion to the top job, bringing in a team of doctors to declare Bourguiba senile, meaning he would automatically take over as head of state.

His first decade as president involved a big economic restructuring - backed by the International Monetary Fund and World Bank - and an annual growth rate slightly over 4% a year.

Wedged between Muammar Gaddafi's Libya and an Algeria thrust into civil war between the army-backed government and Islamist militants, Ben Ali's Tunisia followed the post-independence path of secularism and openness to the outside.

But within, critics said it was a police state where few dared challenge an all-powerful government. In a country where many had experienced life under democracy elsewhere, Ben Ali's oppressive state was reason to chafe.

Meanwhile, the elite were accumulating wealth in their extravagant seaside villas. The lavish lifestyle of Ben Ali's wife, Leila Trabelsi, and her clique of rich relatives, came to symbolize the corruption of an era.

Out in the provinces, in the shabby towns of the south and the rural villages without running water, anger was growing, leading to a small protest movement in 2008, sometimes called ""the little revolution"".

Eight years on from the real uprising, life is still tough in those areas, with unemployment higher than in 2010 and public services seeming to have deteriorated.

Tunisians often complain that living standards have dropped since the revolution, and speak of life under Ben Ali as more materially comfortable. But few speak with nostalgia of his style of rule, or say they want an end to democracy.

For Ben Ali, the sudden end came when a desperate vegetable seller in the humble town of Sidi Bouzid set himself alight in December 2010 after police confiscated his barrow.

Mohammed Bouazizi's funeral was attended by tens of thousands of furious people, sparking weeks of ever bigger protests in which scores of people were killed.

By mid January 2011, Ben Ali had had enough, and boarded a plane for Saudi Arabia.

A Tunisian court sentenced him in absentia later that year to 35 years in prison. He never appeared in public again.",Reuters,energy,,"['Tunisia', 'Saudi Arabia', 'Tunis']",Tunisia's ousted president Ben Ali dies in Saudi exile,https://www.reuters.com/article/us-tunisia-ben-ali-idUSKBN1W4206,None,
11402072,2019-09-10,"BARCELONA (Reuters) - A German captain who defied Italy's ban on boats bringing migrants ashore said on Tuesday she was determined to carry on rescuing migrants from the Mediterranean, even though her ship Sea-Watch 3 remains impounded in an Italian port.

Carola Rackete, in Barcelona to receive an award from the Catalan parliament for her rescue missions, also urged the European Union to agree on a policy for redistributing migrants around the bloc to help relieve the pressure on Italy.

""We are definitely willing (to continue rescuing migrants) and there's a full crew on board ready to sail at any point ... I think it's a very, very important duty to rescue people in maritime distress,"" Rackete, 31, told Reuters.

Sea-Watch 3 is currently detained in the Italian port of Lucata. In June, Rackete piloted the vessel into port on the Italian island of Lampedusa with 41 migrants aboard despite efforts by the then-interior minister Matteo Salvini, leader of the far-right League, to stop her.

Rackete was arrested in Lampedusa and accused of endangering lives by barging into port but a judge threw out the accusations and freed her from house arrest. She still faces possible charges of aiding illegal immigration and defying official orders.

""We are very hopeful that even if it comes to a court case our state of necessity will justify our entering the port,"" she said, speaking in English.

Unknown numbers of mostly African illegal migrants have drowned in recent years while attempting to cross the Mediterranean by boat from Libya to Italy in search of a better life in Europe.

Italy welcomed in almost all of the migrants rescued by humanitarian groups at sea until a populist coalition government took office in 2018 and immediately sought to close the nation's ports to the charity ships.

Rackete called for a European solution to the problem.

""I would hope that there's an agreement of the European Union to transfer all the people that arrive in Italian ports"" to EU countries, she said. ""I hope then the Italian state would open the ports and allow people to disembark.""

Europe is ""responsible in many ways for what is happening in these countries"" after centuries of colonialism, Rackete said, adding that naval vessels should again be used to rescue migrants adrift on the Mediterranean.

Asked whether charity boats would no longer be needed with an EU-wide policy in place, she said: ""Definitely that would be what we are aiming for.""",Reuters,energy,,"['Barcelona', 'Italy', 'Lampedusa', 'Germany', 'Libya']",Captain who broke Italy's migrant ban says ready to rescue more...,https://www.reuters.com/article/us-europe-migrants-rackete-idUSKCN1VV262,None,
11402073,2019-07-27,"CARTHAGE,(TUNISIA), (Reuters) - Tunisia will bid farewell to its first democratically elected president Beji Caid Essebsi on Saturday at a state funeral attended by foreign leaders, including French President Emmanuel Macron.

Essebsi, who helped guide the North African country's transition to democracy after the 2011 revolution, died aged 92 on Thursday.

The state funeral is expected to start at 11 a.m. (1000 GMT). Those attending will also include Algerian President Abdelkader Ben Saleh, Qatar's emir, Sheikh Tamim bin Hamad Al Thani and Palestinian President Mahmoud Abbas, along with thousands of Tunisians.

Many roads have been closed and security forces deployed in most areas of the capital and near the Al Jallaz cemetery.

Hours after Essebsi's death, parliament speaker Mohamed Ennaceur was sworn in as interim president in line with the constitution. The electoral commission announced a presidential election for Sept. 15, two months earlier than scheduled. A parliamentary vote is set for Oct. 6.

Essebsi rose to prominence after the overthrow of veteran autocrat Zine El-Abidine Ben Ali, which was followed by ""Arab Spring"" revolts against authoritarian leaders across the Middle East and North Africa, including in Libya and Egypt.

Drafted in as premier after Ben Ali's fall, Essebsi in 2012 founded the secular Nidaa Tounes party, now part of the governing coalition, to counter-balance the resurgence of Islamists who were suppressed under Ben Ali. Two years later, Essebsi became Tunisia's first freely elected head of state.",Reuters,energy,,"['Tunisia', 'Qatar', 'Libya', 'Egypt']",Tunisia bids farewell to president Essebsi at state funeral,https://www.reuters.com/article/us-tunisia-president-idUSKCN1UM097,None,
